z_index,z_obs,tage_gyr,mag_u,mag_b,mag_v,mag_sdss_g,mag_sdss_r
64,0.646465,2.189743,52.809341,51.442068,49.797293,50.760127,49.157281
64,0.646465,2.241879,52.869743,51.484537,49.830882,50.798351,49.190693
64,0.646465,2.294016,52.921959,51.520946,49.859365,50.831065,49.218642
64,0.646465,2.346153,52.975551,51.557756,49.887949,50.864026,49.246676
64,0.646465,2.398289,53.030655,51.595007,49.916652,50.897261,49.274812
64,0.646465,2.450426,53.087423,51.632737,49.945492,50.930795,49.303068
64,0.646465,2.502563,53.146029,51.670988,49.974486,50.964659,49.331459
64,0.646465,2.554699,53.193391,51.703975,50.001250,50.994559,49.358400
64,0.646465,2.606836,53.238920,51.736005,50.027597,51.023719,49.385106
64,0.646465,2.658973,53.285480,51.768346,50.054058,51.053083,49.411937
64,0.646465,2.711110,53.333162,51.801023,50.080648,51.082669,49.438907
64,0.646465,2.763246,53.382062,51.834062,50.107379,51.112497,49.466030
64,0.646465,2.815383,53.432289,51.867492,50.134266,51.142586,49.493322
64,0.646465,2.867520,53.471518,51.895235,50.156802,51.167839,49.515823
64,0.646465,2.919656,53.510695,51.922808,50.179118,51.192906,49.538074
64,0.646465,2.971793,53.550606,51.950593,50.201494,51.218105,49.560385
64,0.646465,3.023930,53.591305,51.978604,50.223940,51.243450,49.582764
64,0.646465,3.076067,53.632854,52.006860,50.246464,51.268952,49.605219
64,0.646465,3.128203,53.675315,52.035377,50.269075,51.294622,49.627759
64,0.646465,3.180340,53.715635,52.062388,50.290499,51.318953,49.649047
64,0.646465,3.232477,53.750769,52.086218,50.309553,51.340526,49.667843
64,0.646465,3.284613,53.786488,52.110189,50.328635,51.362181,49.686661
64,0.646465,3.336750,53.822831,52.134311,50.347750,51.383925,49.705506
64,0.646465,3.388887,53.859840,52.158594,50.366903,51.405766,49.724385
64,0.646465,3.441023,53.897559,52.183049,50.386099,51.427712,49.743301
64,0.646465,3.493160,53.936038,52.207687,50.405345,51.449770,49.762261
64,0.646465,3.545297,53.975329,52.232519,50.424645,51.471948,49.781270
64,0.646465,3.597434,54.004520,52.252826,50.441429,51.490599,49.797856
64,0.646465,3.649570,54.033439,52.272945,50.458080,51.509088,49.814312
64,0.646465,3.701707,54.062722,52.293150,50.474749,51.527628,49.830782
64,0.646465,3.753844,54.092391,52.313448,50.491440,51.546225,49.847270
64,0.646465,3.805980,54.122466,52.333844,50.508155,51.564882,49.863779
64,0.646465,3.858117,54.152971,52.354346,50.524899,51.583605,49.880314
64,0.646465,3.910254,54.183931,52.374959,50.541675,51.602399,49.896877
64,0.646465,3.962390,54.215371,52.395690,50.558487,51.621268,49.913473
64,0.646465,4.014527,54.242874,52.414330,50.573786,51.638346,49.928537
64,0.646465,4.066664,54.268200,52.431800,50.588231,51.654417,49.942736
64,0.646465,4.118801,54.293797,52.449328,50.602682,51.670521,49.956938
64,0.646465,4.170937,54.319678,52.466918,50.617143,51.686660,49.971146
64,0.646465,4.223074,54.345858,52.484573,50.631616,51.702838,49.985362
64,0.646465,4.275211,54.372352,52.502299,50.646103,51.719057,49.999589
64,0.646465,4.327347,54.399175,52.520098,50.660607,51.735321,50.013829
64,0.646465,4.379484,54.426344,52.537975,50.675130,51.751633,50.028084
64,0.646465,4.431621,54.453876,52.555935,50.689675,51.767997,50.042357
64,0.646465,4.483757,54.477973,52.572597,50.703446,51.783336,50.055898
64,0.646465,4.535894,54.494295,52.586418,50.715562,51.796452,50.067876
64,0.646465,4.588031,54.510676,52.600256,50.727675,51.809576,50.079849
64,0.646465,4.640168,54.527118,52.614113,50.739785,51.822710,50.091818
64,0.646465,4.692304,54.543625,52.627991,50.751894,51.835855,50.103784
64,0.646465,4.744441,54.560201,52.641893,50.764004,51.849013,50.115750
64,0.646465,4.796578,54.576848,52.655820,50.776115,51.862186,50.127715
64,0.646465,4.848714,54.593570,52.669775,50.788230,51.875376,50.139682
64,0.646465,4.900851,54.610370,52.683759,50.800350,51.888584,50.151653
64,0.646465,4.952988,54.627253,52.697775,50.812476,51.901813,50.163628
64,0.646465,5.005125,54.644221,52.711824,50.824610,51.915064,50.175610
64,0.646465,5.057261,54.664582,52.725448,50.835918,51.927607,50.186661
64,0.646465,5.109398,54.685616,52.739033,50.847102,51.940056,50.197571
64,0.646465,5.161535,54.706846,52.752650,50.858287,51.952521,50.208479
65,0.656566,0.000001,42.044103,42.315183,42.652834,42.422612,42.750833
65,0.656566,0.051621,45.289868,45.303191,45.199667,45.261197,44.943365
65,0.656566,0.103242,46.207900,46.178505,45.944151,46.092338,45.616809
65,0.656566,0.154862,46.794907,46.733554,46.403275,46.618657,45.974618
65,0.656566,0.206483,47.277979,47.183264,46.764248,47.043966,46.243879
65,0.656566,0.258103,47.686185,47.555757,47.055410,47.392043,46.473214
65,0.656566,0.309724,48.044788,47.876719,47.298572,47.686837,46.673299
65,0.656566,0.361344,48.354311,48.147398,47.492352,47.930455,46.836144
65,0.656566,0.412965,48.623299,48.379270,47.655939,48.136136,46.979604
65,0.656566,0.464585,48.872584,48.591686,47.805138,48.322181,47.128783
65,0.656566,0.516206,49.107261,48.789003,47.939515,48.492888,47.256343
65,0.656566,0.567826,49.336120,48.978118,48.067281,48.654858,47.385407
65,0.656566,0.619447,49.554516,49.152773,48.180164,48.802498,47.499079
65,0.656566,0.671067,49.759719,49.309598,48.279486,48.933544,47.601550
65,0.656566,0.722688,49.964867,49.459443,48.372682,49.057162,47.699650
65,0.656566,0.774308,50.161809,49.597457,48.459873,49.170594,47.794173
65,0.656566,0.825929,50.348073,49.725755,48.540345,49.275677,47.882770
65,0.656566,0.877549,50.531035,49.848881,48.616546,49.375891,47.967861
65,0.656566,0.929170,50.689879,49.957486,48.684192,49.464687,48.037651
65,0.656566,0.980790,50.846059,50.062874,48.748789,49.550260,48.101741
65,0.656566,1.032411,50.983803,50.157847,48.808447,49.628033,48.161836
65,0.656566,1.084031,51.110968,50.246936,48.865123,49.701291,48.219568
65,0.656566,1.135652,51.238528,50.334565,48.919980,49.772807,48.276396
65,0.656566,1.187272,51.347801,50.411616,48.969169,49.836395,48.330092
65,0.656566,1.238892,51.463856,50.490894,49.018448,49.900978,48.384118
65,0.656566,1.290513,51.569078,50.568538,49.079723,49.969356,48.450977
65,0.656566,1.342133,51.667804,50.645922,49.149890,50.041103,48.527621
65,0.656566,1.393754,51.772110,50.725983,49.221979,50.114927,48.606860
65,0.656566,1.445374,51.863961,50.795635,49.280497,50.178257,48.667259
65,0.656566,1.496995,51.949033,50.859326,49.330847,50.235454,48.716112
65,0.656566,1.548615,52.038080,50.924623,49.381814,50.293730,48.765493
65,0.656566,1.600236,52.124175,50.987473,49.430712,50.349799,48.812838
65,0.656566,1.651856,52.195626,51.041513,49.473503,50.398610,48.854308
65,0.656566,1.703477,52.269677,51.096589,49.516652,50.448109,48.896072
65,0.656566,1.755097,52.346691,51.152830,49.560218,50.498388,48.938184
65,0.656566,1.806718,52.416346,51.203904,49.600281,50.544319,48.977277
65,0.656566,1.858338,52.479463,51.250522,49.637373,50.586532,49.013820
65,0.656566,1.909959,52.544584,51.297867,49.674707,50.629226,49.050583
65,0.656566,1.961579,52.611955,51.346021,49.712321,50.672459,49.087602
65,0.656566,2.013200,52.676097,51.392001,49.748456,50.713824,49.123278
65,0.656566,2.064820,52.731220,51.432852,49.781430,50.750979,49.156087
65,0.656566,2.116441,52.787821,51.474232,49.814585,50.788484,49.189070
65,0.656566,2.168061,52.846057,51.516195,49.847947,50.826379,49.222254
65,0.656566,2.219682,52.906106,51.558797,49.881544,50.864703,49.255667
65,0.656566,2.271302,52.961428,51.597605,49.911854,50.899535,49.285580
65,0.656566,2.322923,53.014293,51.634248,49.940220,50.932341,49.313414
65,0.656566,2.374543,53.068611,51.671322,49.968698,50.965413,49.341345
65,0.656566,2.426163,53.124528,51.708868,49.997306,50.998780,49.369388
65,0.656566,2.477784,53.182208,51.746925,50.026061,51.032469,49.397561
65,0.656566,2.529404,53.236397,51.783115,50.053977,51.064710,49.425201
65,0.656566,2.581025,53.281305,51.814974,50.080060,51.093697,49.451638
65,0.656566,2.632645,53.327202,51.847136,50.106249,51.122881,49.478192
65,0.656566,2.684266,53.374175,51.879627,50.132558,51.152281,49.504877
65,0.656566,2.735886,53.422316,51.912472,50.159000,51.181915,49.531707
65,0.656566,2.787507,53.471728,51.945700,50.185590,51.211804,49.558696
65,0.656566,2.839127,53.517274,51.976741,50.210447,51.239802,49.583779
65,0.656566,2.890748,53.555904,52.004180,50.232572,51.264746,49.605858
65,0.656566,2.942368,53.595238,52.031826,50.254754,51.289821,49.627992
65,0.656566,2.993989,53.635328,52.059695,50.277000,51.315036,49.650190
65,0.656566,3.045609,53.676229,52.087803,50.299319,51.340404,49.672459
65,0.656566,3.097230,53.718004,52.116167,50.321720,51.365938,49.694809
65,0.656566,3.148850,53.760718,52.144803,50.344211,51.391649,49.717248
65,0.656566,3.200471,53.797704,52.169878,50.364072,51.414275,49.736921
65,0.656566,3.252091,53.832948,52.193757,50.383010,51.435845,49.755618
65,0.656566,3.303712,53.868792,52.217785,50.401977,51.457502,49.774342
65,0.656566,3.355332,53.905274,52.241972,50.420980,51.479253,49.793095
65,0.656566,3.406953,53.942439,52.266327,50.440024,51.501107,49.811885
65,0.656566,3.458573,53.980333,52.290863,50.459113,51.523072,49.830715
65,0.656566,3.510194,54.019004,52.315589,50.478254,51.545154,49.849592
65,0.656566,3.561814,54.055468,52.339187,50.496734,51.566333,49.867828
65,0.656566,3.613434,54.084027,52.359218,50.513257,51.584738,49.884176
65,0.656566,3.665055,54.112937,52.379334,50.529795,51.603191,49.900536
65,0.656566,3.716675,54.142217,52.399539,50.546352,51.621700,49.916912
65,0.656566,3.768296,54.171887,52.419842,50.562932,51.640267,49.933308
65,0.656566,3.819916,54.201971,52.440247,50.579538,51.658898,49.949727
65,0.656566,3.871537,54.232490,52.460761,50.596174,51.677597,49.966173
65,0.656566,3.923157,54.263470,52.481391,50.612843,51.696370,49.982648
65,0.656566,3.974778,54.294937,52.502142,50.629550,51.715222,49.999158
65,0.656566,4.026398,54.320793,52.519963,50.644182,51.731582,50.013569
65,0.656566,4.078019,54.346075,52.537419,50.658528,51.747619,50.027689
65,0.656566,4.129639,54.371630,52.554936,50.672883,51.763690,50.041814
65,0.656566,4.181260,54.397472,52.572517,50.687248,51.779798,50.055947
65,0.656566,4.232880,54.423615,52.590166,50.701625,51.795947,50.070088
65,0.656566,4.284501,54.450075,52.607888,50.716018,51.812139,50.084242
65,0.656566,4.336121,54.476867,52.625686,50.730429,51.828379,50.098409
65,0.656566,4.387742,54.504008,52.643565,50.744859,51.844668,50.112593
65,0.656566,4.439362,54.531515,52.661529,50.759311,51.861010,50.126796
65,0.656566,4.490983,54.553827,52.677554,50.772639,51.875837,50.139933
65,0.656566,4.542603,54.569935,52.691307,50.784664,51.888896,50.151836
65,0.656566,4.594224,54.586099,52.705078,50.796685,51.901964,50.163734
65,0.656566,4.645844,54.602323,52.718868,50.808704,51.915042,50.175629
65,0.656566,4.697464,54.618610,52.732681,50.820722,51.928132,50.187521
65,0.656566,4.749085,54.634963,52.746518,50.832742,51.941236,50.199414
65,0.656566,4.800705,54.651385,52.760382,50.844763,51.954357,50.211307
65,0.656566,4.852326,54.667879,52.774273,50.856789,51.967495,50.223203
65,0.656566,4.903946,54.684450,52.788195,50.868820,51.980652,50.235103
65,0.656566,4.955567,54.701100,52.802148,50.880858,51.993830,50.247007
65,0.656566,5.007187,54.717832,52.816136,50.892904,52.007031,50.258919
65,0.656566,5.058808,54.738301,52.829723,50.904097,52.019511,50.269869
65,0.656566,5.110428,54.759319,52.843297,50.915206,52.031931,50.280721
66,0.666667,0.000001,42.071416,42.340309,42.679073,42.447680,42.782852
66,0.666667,0.051112,45.309640,45.328765,45.226761,45.286782,44.990437
66,0.666667,0.102223,46.225982,46.206604,45.973612,46.120659,45.669707
66,0.666667,0.153334,46.810512,46.761591,46.435023,46.647569,46.034541
66,0.666667,0.204445,47.293280,47.212385,46.799067,47.074446,46.308154
66,0.666667,0.255556,47.700625,47.585473,47.092201,47.423757,46.539835
66,0.666667,0.306667,48.057090,47.906183,47.336561,47.718995,46.741802
66,0.666667,0.357779,48.369706,48.181238,47.534283,47.967072,46.907737
66,0.666667,0.408890,48.637958,48.414071,47.698481,48.173952,47.049122
66,0.666667,0.460001,48.887030,48.627926,47.848536,48.361586,47.200143
66,0.666667,0.511112,49.121328,48.826522,47.983238,48.533594,47.326279
66,0.666667,0.562223,49.350191,49.017582,48.112036,48.697494,47.456303
66,0.666667,0.613334,49.564738,49.191177,48.224370,48.844692,47.568452
66,0.666667,0.664445,49.772295,49.351935,48.325597,48.979121,47.671401
66,0.666667,0.715556,49.979421,49.504987,48.419630,49.105304,47.768863
66,0.666667,0.766667,50.172885,49.642524,48.506162,49.218597,47.861885
66,0.666667,0.817778,50.364181,49.774934,48.587974,49.326711,47.950816
66,0.666667,0.868889,50.543749,49.897738,48.663644,49.426851,48.034202
66,0.666667,0.920000,50.709770,50.010994,48.733059,49.519002,48.106615
66,0.666667,0.971112,50.863200,50.116212,48.797368,49.604560,48.169810
66,0.666667,1.022223,51.008415,50.215645,48.858375,49.685370,48.230443
66,0.666667,1.073334,51.133529,50.304613,48.914771,49.758599,48.287527
66,0.666667,1.124445,51.266298,50.395966,48.971041,49.832757,48.344685
66,0.666667,1.175556,51.373903,50.472963,49.019965,49.896390,48.397797
66,0.666667,1.226667,51.487997,50.552179,49.068966,49.961022,48.451205
66,0.666667,1.277778,51.598639,50.631155,49.124979,50.028072,48.512191
66,0.666667,1.328889,51.695819,50.707714,49.193854,50.098822,48.587043
66,0.666667,1.380000,51.798335,50.786858,49.264528,50.171553,48.664295
66,0.666667,1.431111,51.896449,50.861412,49.328582,50.239403,48.732299
66,0.666667,1.482222,51.980238,50.924665,49.378461,50.296119,48.780477
66,0.666667,1.533333,52.067831,50.989484,49.428927,50.353879,48.829144
66,0.666667,1.584445,52.159855,51.056089,49.480078,50.412828,48.878386
66,0.666667,1.635556,52.230521,51.109912,49.522600,50.461380,48.919468
66,0.666667,1.686667,52.303456,51.164620,49.565382,50.510498,48.960746
66,0.666667,1.737778,52.379229,51.220467,49.608562,50.560372,49.002350
66,0.666667,1.788889,52.454254,51.275158,49.650713,50.609142,49.043071
66,0.666667,1.840000,52.516522,51.321501,49.687502,50.651067,49.079244
66,0.666667,1.891111,52.580716,51.368555,49.724520,50.693459,49.115621
66,0.666667,1.942222,52.647068,51.416400,49.761805,50.736372,49.152239
66,0.666667,1.993333,52.715846,51.465121,49.799396,50.779868,49.189133
66,0.666667,2.044444,52.770839,51.506067,49.832280,50.817036,49.221778
66,0.666667,2.095555,52.826631,51.547197,49.865141,50.854276,49.254408
66,0.666667,2.146666,52.883989,51.588897,49.898198,50.891893,49.287227
66,0.666667,2.197777,52.943083,51.631221,49.931478,50.929927,49.320260
66,0.666667,2.248889,53.002021,51.672827,49.963909,50.967187,49.352381
66,0.666667,2.300000,53.054179,51.709311,49.992068,50.999820,49.380005
66,0.666667,2.351111,53.107736,51.746219,50.020333,51.032714,49.407720
66,0.666667,2.402222,53.162830,51.783590,50.048722,51.065895,49.435541
66,0.666667,2.453333,53.219615,51.821464,50.077250,51.099391,49.463485
66,0.666667,2.504444,53.278265,51.859884,50.105937,51.133228,49.491568
66,0.666667,2.555555,53.324876,51.892626,50.132204,51.162805,49.518035
66,0.666667,2.606666,53.370125,51.924621,50.158136,51.191798,49.544313
66,0.666667,2.657777,53.416405,51.956938,50.184179,51.221000,49.570713
66,0.666667,2.708888,53.463804,51.989602,50.210348,51.250430,49.597249
66,0.666667,2.759999,53.512421,52.022641,50.236657,51.280106,49.623936
66,0.666667,2.811110,53.562361,52.056081,50.263117,51.310049,49.650787
66,0.666667,2.862222,53.602290,52.084314,50.285721,51.335620,49.673412
66,0.666667,2.913333,53.641053,52.111832,50.307718,51.360556,49.695367
66,0.666667,2.964444,53.680539,52.139568,50.329776,51.385629,49.717382
66,0.666667,3.015555,53.720803,52.167538,50.351902,51.410851,49.739465
66,0.666667,3.066666,53.761900,52.195759,50.374105,51.436234,49.761623
66,0.666667,3.117777,53.803895,52.224248,50.396393,51.461790,49.783865
66,0.666667,3.168888,53.845700,52.252352,50.418304,51.486962,49.805706
66,0.666667,3.219999,53.880471,52.276149,50.437106,51.508436,49.824281
66,0.666667,3.271110,53.915818,52.300092,50.455935,51.529995,49.842879
66,0.666667,3.322221,53.951779,52.324190,50.474796,51.551646,49.861506
66,0.666667,3.373332,53.988394,52.348456,50.493696,51.573396,49.880165
66,0.666667,3.424443,54.025708,52.372898,50.512638,51.595254,49.898863
66,0.666667,3.475555,54.063767,52.397529,50.531629,51.617228,49.917605
66,0.666667,3.526666,54.102622,52.422360,50.550673,51.639325,49.936394
66,0.666667,3.577777,54.135588,52.444432,50.568203,51.659270,49.953719
66,0.666667,3.628888,54.164123,52.464466,50.584616,51.677630,49.969965
66,0.666667,3.679999,54.193013,52.484588,50.601047,51.696042,49.986226
66,0.666667,3.731110,54.222278,52.504805,50.617499,51.714512,50.002505
66,0.666667,3.782221,54.251939,52.525122,50.633975,51.733043,50.018804
66,0.666667,3.833332,54.282018,52.545546,50.650478,51.751640,50.035129
66,0.666667,3.884443,54.312538,52.566083,50.667012,51.770309,50.051481
66,0.666667,3.935554,54.343525,52.586740,50.683581,51.789055,50.067865
66,0.666667,3.986665,54.374252,52.607143,50.699928,51.807561,50.084020
66,0.666667,4.037776,54.399215,52.624534,50.714175,51.823525,50.098055
66,0.666667,4.088887,54.424441,52.641985,50.728428,51.839521,50.112094
66,0.666667,4.139999,54.449943,52.659499,50.742691,51.855553,50.126138
66,0.666667,4.191110,54.475733,52.677079,50.756965,51.871625,50.140191
66,0.666667,4.242221,54.501828,52.694731,50.771253,51.887738,50.154255
66,0.666667,4.293332,54.528240,52.712458,50.785557,51.903897,50.168331
66,0.666667,4.344443,54.554987,52.730264,50.799879,51.920105,50.182423
66,0.666667,4.395554,54.582085,52.748153,50.814222,51.936364,50.196531
66,0.666667,4.446665,54.609550,52.766130,50.828587,51.952679,50.210659
66,0.666667,4.497776,54.630081,52.781528,50.841491,51.966997,50.223401
66,0.666667,4.548887,54.645958,52.795216,50.853427,51.979993,50.235226
66,0.666667,4.599998,54.661889,52.808924,50.865360,51.993000,50.247047
66,0.666667,4.651109,54.677878,52.822653,50.877292,52.006017,50.258864
66,0.666667,4.702220,54.693926,52.836404,50.889224,52.019048,50.270681
66,0.666667,4.753332,54.710039,52.850180,50.901157,52.032094,50.282498
66,0.666667,4.804443,54.726217,52.863983,50.913094,52.045156,50.294316
66,0.666667,4.855554,54.742465,52.877815,50.925034,52.058236,50.306137
66,0.666667,4.906665,54.758786,52.891678,50.936980,52.071337,50.317963
66,0.666667,4.957776,54.775183,52.905574,50.948933,52.084459,50.329794
66,0.666667,5.008887,54.791660,52.919504,50.960895,52.097605,50.341632
